crop,year,Governorates,variety,land_type,Area_ha,Yield_tonha,Prod_ton
Irrigated wheat,2018,Matruh,Shandaweel,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Shandaweel,Tota,NA,NA,NA
Irrigated wheat,2018,Matruh,Gemmeza 12,Old Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Gemmeza 12,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Gemmeza 12,Tota,NA,NA,NA
Irrigated wheat,2018,Matruh,Gemmeza 10,Old Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Gemmeza 10,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Gemmeza 10,Tota,NA,NA,NA
Irrigated wheat,2018,Matruh,Gemmeza Area,Tota,NA,NA,NA
Irrigated wheat,2018,Matruh,Egaseed,Old Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Egaseed,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Egaseed,Tota,NA,NA,NA
Irrigated wheat,2018,Matruh,Suhag 4,Old Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Suhag 4,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Suhag 4,Tota,NA,NA,NA
Irrigated wheat,2018,Matruh,Beni Suef 6,Old Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Beni Suef 6,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Beni Suef 6,Tota,NA,NA,NA
Irrigated wheat,2018,Matruh,Others,Old Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Others,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Others,Tota,NA,NA,NA
Irrigated wheat,2018,Matruh,Suhag 3,Old Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Suhag 3s,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Suhag 3,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Suhag 3,Tota,NA,NA,NA
Irrigated wheat,2018,Matruh,Suhag,Old Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Suhag ,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Suhag,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Suhag,Tota,NA,NA,NA
Irrigated wheat,2018,Matruh,Egaseed21,Old Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Egaseed21 ,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Egaseed21,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Egaseed21,Tota,NA,NA,NA
Irrigated wheat,2018,Matruh,Egaseed22,Old Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Egaseed22 ,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Egaseed22,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Egaseed22,Tota,NA,NA,NA
Irrigated wheat,2018,Matruh,Giza 12,Old Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Giza 12,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Giza 12,Tota,NA,NA,NA
Irrigated wheat,2018,Matruh,Gemmeza 15,Old Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Gemmeza 15,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Gemmeza 15,Tota,NA,NA,NA
Irrigated wheat,2018,Matruh,Giza 7,Old Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Giza 7,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Giza 7,Tota,NA,NA,NA
Irrigated wheat,2018,Matruh,Suhag 5,Old Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Suhag 5 ,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Suhag 5,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Suhag 5,Tota,NA,NA,NA
Irrigated wheat,2018,Matruh,Beni Suef,Old Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Beni Suef,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Beni Suef,Tota,NA,NA,NA
Irrigated wheat,2018,Matruh,Beni Suef 2,Old Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Beni Suef 2,New Land,NA,NA,NA
Irrigated wheat,2018,Matruh,Beni Suef 2,Tota,NA,NA,NA
Irrigated wheat,2018,Menia,Seds 12,Old Land,8039.219999999999,7.188327972116698,57788.549999999996
Irrigated wheat,2018,Menia,Seds 12,New Land,4203.78,0.07799807096689902,24357.3
Irrigated wheat,2018,Menia,Seds 12,Tota,12243,6.709617740749817,82145.84999999999
Irrigated wheat,2018,Menia,Masr 1,Old Land,2643.48,7.564630714058741,19996.95
Irrigated wheat,2018,Menia,Masr 1,New Land,2241.54,97.24537037037037,13233.15
Irrigated wheat,2018,Menia,Masr 1,Tota,4885.0199999999995,6.802449119962661,33230.1
Irrigated wheat,2018,Menia,Giza 168,Old Land,2290.2599999999998,7.1440360483089265,16361.699999999999
Irrigated wheat,2018,Menia,Giza 168,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Giza 168,Tota,12983.333333333334,1.2602079589216943,16361.699999999999
Irrigated wheat,2018,Menia,Gemmeza 11,Old Land,1816.08,6.15394145632351,11176.05
Irrigated wheat,2018,Menia,Gemmeza 11,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Gemmeza 11,Tota,2784.6,6.574283559577678,18306.75
Irrigated wheat,2018,Menia,Beni Suef 5,Old Land,61625.34,6.220556349060306,383343.89999999997
Irrigated wheat,2018,Menia,Beni Suef 5,New Land,4562.88,5.898774458236903,26915.399999999998
Irrigated wheat,2018,Menia,Beni Suef 5,Tota,66188.22,6.198373366136754,410259.3
Irrigated wheat,2018,Menia,Sakha 95,Old Land,NA,NA,NA
Irrigated wheat,2018,Menia,Sakha 95,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Sakha 95,Tota,NA,NA,NA
Irrigated wheat,2018,Menia,Masr 2,Old Land,248.22,6.455160744500846,1602.3
Irrigated wheat,2018,Menia,Masr 2,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Masr 2,Tota,248.22,6.455160744500846,1602.3
Irrigated wheat,2018,Menia,Sakha 93,Old Land,NA,NA,NA
Irrigated wheat,2018,Menia,Sakha 93,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Sakha 93,Tota,NA,NA,NA
Irrigated wheat,2018,Menia,Sakha 94,Old Land,NA,NA,NA
Irrigated wheat,2018,Menia,Sakha 94,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Sakha 94,Tota,NA,NA,NA
Irrigated wheat,2018,Menia,Gemmeza 9,Old Land,166.73999999999998,6.272939906441167,1045.95
Irrigated wheat,2018,Menia,Gemmeza 9,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Gemmeza 9,Tota,166.73999999999998,6.272939906441167,1045.95
Irrigated wheat,2018,Menia,Giza 171,Old Land,1237.74,6.532430074167435,8085.45
Irrigated wheat,2018,Menia,Giza 171,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Giza 171,Tota,1237.74,6.532430074167435,8085.45
Irrigated wheat,2018,Menia,Beni Suef 1,Old Land,6434.4,6.914654046997389,44491.65
Irrigated wheat,2018,Menia,Beni Suef 1,New Land,1130.6399999999999,5.869640203778392,6636.45
Irrigated wheat,2018,Menia,Beni Suef 1,Tota,7565.04,6.758470543447226,51128.1
Irrigated wheat,2018,Menia,Shandaweel,Old Land,154.14,6.281627092253796,968.25
Irrigated wheat,2018,Menia,Shandaweel,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Shandaweel,Tota,154.14,6.281627092253796,968.25
Irrigated wheat,2018,Menia,Gemmeza 12,Old Land,NA,NA,NA
Irrigated wheat,2018,Menia,Gemmeza 12,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Gemmeza 12,Tota,NA,NA,NA
Irrigated wheat,2018,Menia,Gemmeza 10,Old Land,NA,NA,NA
Irrigated wheat,2018,Menia,Gemmeza 10,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Gemmeza 10,Tota,NA,NA,NA
Irrigated wheat,2018,Menia,Gemmeza Area,Tota,NA,NA,NA
Irrigated wheat,2018,Menia,Egaseed,Old Land,295.68,6.579748376623376,1945.5
Irrigated wheat,2018,Menia,Egaseed,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Egaseed,Tota,295.68,6.579748376623376,1945.5
Irrigated wheat,2018,Menia,Suhag 4,Old Land,NA,NA,NA
Irrigated wheat,2018,Menia,Suhag 4,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Suhag 4,Tota,NA,NA,NA
Irrigated wheat,2018,Menia,Beni Suef 6,Old Land,1008.42,6.693788302493009,6750.15
Irrigated wheat,2018,Menia,Beni Suef 6,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Beni Suef 6,Tota,1008.42,6.693788302493009,6750.15
Irrigated wheat,2018,Menia,Others,Old Land,NA,NA,NA
Irrigated wheat,2018,Menia,Others,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Others,Tota,NA,NA,NA
Irrigated wheat,2018,Menia,Suhag 3,Old Land,NA,NA,NA
Irrigated wheat,2018,Menia,Suhag 3s,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Suhag 3,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Suhag 3,Tota,NA,NA,NA
Irrigated wheat,2018,Menia,Suhag,Old Land,NA,NA,NA
Irrigated wheat,2018,Menia,Suhag ,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Suhag,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Suhag,Tota,NA,NA,NA
Irrigated wheat,2018,Menia,Egaseed21,Old Land,NA,NA,NA
Irrigated wheat,2018,Menia,Egaseed21 ,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Egaseed21,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Egaseed21,Tota,NA,NA,NA
Irrigated wheat,2018,Menia,Egaseed22,Old Land,NA,NA,NA
Irrigated wheat,2018,Menia,Egaseed22 ,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Egaseed22,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Egaseed22,Tota,NA,NA,NA
Irrigated wheat,2018,Menia,Giza 12,Old Land,NA,NA,NA
Irrigated wheat,2018,Menia,Giza 12,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Giza 12,Tota,NA,NA,NA
Irrigated wheat,2018,Menia,Gemmeza 15,Old Land,NA,NA,NA
Irrigated wheat,2018,Menia,Gemmeza 15,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Gemmeza 15,Tota,NA,NA,NA
Irrigated wheat,2018,Menia,Giza 7,Old Land,NA,NA,NA
Irrigated wheat,2018,Menia,Giza 7,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Giza 7,Tota,NA,NA,NA
Irrigated wheat,2018,Menia,Suhag 5,Old Land,NA,NA,NA
Irrigated wheat,2018,Menia,Suhag 5 ,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Suhag 5,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Suhag 5,Tota,NA,NA,NA
Irrigated wheat,2018,Menia,Beni Suef,Old Land,NA,NA,NA
Irrigated wheat,2018,Menia,Beni Suef,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Beni Suef,Tota,NA,NA,NA
Irrigated wheat,2018,Menia,Beni Suef 2,Old Land,NA,NA,NA
Irrigated wheat,2018,Menia,Beni Suef 2,New Land,NA,NA,NA
Irrigated wheat,2018,Menia,Beni Suef 2,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Seds 12,Old Land,1687.1399999999999,7.351079341370604,12402.3
Irrigated wheat,2018,Menoufia,Seds 12,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Seds 12,Tota,1687.1399999999999,7.351079341370604,12402.3
Irrigated wheat,2018,Menoufia,Masr 1,Old Land,4482.24,7.348569019061897,32938.049999999996
Irrigated wheat,2018,Menoufia,Masr 1,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Masr 1,Tota,4482.24,7.348569019061897,32938.049999999996
Irrigated wheat,2018,Menoufia,Giza 168,Old Land,4133.22,7.346269978370375,30363.75
Irrigated wheat,2018,Menoufia,Giza 168,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Giza 168,Tota,23430.95238095238,1.2958820241845341,30363.75
Irrigated wheat,2018,Menoufia,Gemmeza 11,Old Land,21454.44,7.186295703826341,154177.94999999998
Irrigated wheat,2018,Menoufia,Gemmeza 11,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Gemmeza 11,Tota,21454.44,7.186295703826341,154177.94999999998
Irrigated wheat,2018,Menoufia,Beni Suef 5,Old Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Beni Suef 5,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Beni Suef 5,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Sakha 95,Old Land,2.1,7.3571428571428585,15.45
Irrigated wheat,2018,Menoufia,Sakha 95,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Sakha 95,Tota,2.1,7.3571428571428585,15.45
Irrigated wheat,2018,Menoufia,Masr 2,Old Land,475.44,7.353293791014639,3496.0499999999997
Irrigated wheat,2018,Menoufia,Masr 2,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Masr 2,Tota,475.44,7.353293791014639,3496.0499999999997
Irrigated wheat,2018,Menoufia,Sakha 93,Old Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Sakha 93,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Sakha 93,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Sakha 94,Old Land,630,7.34952380952381,4630.2
Irrigated wheat,2018,Menoufia,Sakha 94,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Sakha 94,Tota,630,7.34952380952381,4630.2
Irrigated wheat,2018,Menoufia,Gemmeza 9,Old Land,7010.219999999999,7.462854232820082,52316.25
Irrigated wheat,2018,Menoufia,Gemmeza 9,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Gemmeza 9,Tota,7010.219999999999,7.462854232820082,52316.25
Irrigated wheat,2018,Menoufia,Giza 171,Old Land,5856.9,7.8290734006044165,45854.1
Irrigated wheat,2018,Menoufia,Giza 171,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Giza 171,Tota,5856.9,7.8290734006044165,45854.1
Irrigated wheat,2018,Menoufia,Beni Suef 1,Old Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Beni Suef 1,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Beni Suef 1,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Shandaweel,Old Land,3492.72,7.332122242836529,25609.05
Irrigated wheat,2018,Menoufia,Shandaweel,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Shandaweel,Tota,3492.72,7.332122242836529,25609.05
Irrigated wheat,2018,Menoufia,Gemmeza 12,Old Land,2949.66,7.348762230223144,21676.35
Irrigated wheat,2018,Menoufia,Gemmeza 12,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Gemmeza 12,Tota,2949.66,7.348762230223144,21676.35
Irrigated wheat,2018,Menoufia,Gemmeza 10,Old Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Gemmeza 10,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Gemmeza 10,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Gemmeza Area,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Egaseed,Old Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Egaseed,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Egaseed,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Suhag 4,Old Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Suhag 4,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Suhag 4,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Beni Suef 6,Old Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Beni Suef 6,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Beni Suef 6,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Others,Old Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Others,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Others,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Suhag 3,Old Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Suhag 3s,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Suhag 3,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Suhag 3,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Suhag,Old Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Suhag ,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Suhag,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Suhag,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Egaseed21,Old Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Egaseed21 ,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Egaseed21,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Egaseed21,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Egaseed22,Old Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Egaseed22 ,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Egaseed22,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Egaseed22,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Giza 12,Old Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Giza 12,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Giza 12,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Gemmeza 15,Old Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Gemmeza 15,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Gemmeza 15,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Giza 7,Old Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Giza 7,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Giza 7,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Suhag 5,Old Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Suhag 5 ,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Suhag 5,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Suhag 5,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Beni Suef,Old Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Beni Suef,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Beni Suef,Tota,NA,NA,NA
Irrigated wheat,2018,Menoufia,Beni Suef 2,Old Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Beni Suef 2,New Land,NA,NA,NA
Irrigated wheat,2018,Menoufia,Beni Suef 2,Tota,NA,NA,NA
Irrigated wheat,2018,New valley,Seds 12,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Seds 12,New Land,7572.5999999999995,0.07357955757498187,41391.15
Irrigated wheat,2018,New valley,Seds 12,Tota,7572.5999999999995,5.465909991284368,41391.15
Irrigated wheat,2018,New valley,Masr 1,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Masr 1,New Land,48408.36,5.812757341913669,281386.05
Irrigated wheat,2018,New valley,Masr 1,Tota,48408.36,5.812757341913669,281386.05
Irrigated wheat,2018,New valley,Giza 168,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Giza 168,New Land,3150.42,5.512360256727675,17366.25
Irrigated wheat,2018,New valley,Giza 168,Tota,17859.52380952381,0.9723803492867618,17366.25
Irrigated wheat,2018,New valley,Gemmeza 11,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Gemmeza 11,New Land,3.36,5.669642857142858,19.05
Irrigated wheat,2018,New valley,Gemmeza 11,Tota,3.36,5.669642857142858,19.05
Irrigated wheat,2018,New valley,Beni Suef 5,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Beni Suef 5,New Land,3837.96,5.631468280023763,21613.35
Irrigated wheat,2018,New valley,Beni Suef 5,Tota,3837.96,5.631468280023763,21613.35
Irrigated wheat,2018,New valley,Sakha 95,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Sakha 95,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Sakha 95,Tota,NA,NA,NA
Irrigated wheat,2018,New valley,Masr 2,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Masr 2,New Land,5181.12,5.685073883639059,29455.05
Irrigated wheat,2018,New valley,Masr 2,Tota,5181.12,5.685073883639059,29455.05
Irrigated wheat,2018,New valley,Sakha 93,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Sakha 93,New Land,436.8,5.675137362637363,2478.9
Irrigated wheat,2018,New valley,Sakha 93,Tota,436.8,5.675137362637363,2478.9
Irrigated wheat,2018,New valley,Sakha 94,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Sakha 94,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Sakha 94,Tota,NA,NA,NA
Irrigated wheat,2018,New valley,Gemmeza 9,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Gemmeza 9,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Gemmeza 9,Tota,NA,NA,NA
Irrigated wheat,2018,New valley,Giza 171,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Giza 171,New Land,5653.2,4.905036085756739,27729.149999999998
Irrigated wheat,2018,New valley,Giza 171,Tota,5653.2,4.905036085756739,27729.149999999998
Irrigated wheat,2018,New valley,Beni Suef 1,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Beni Suef 1,New Land,2506.14,5.607388254447079,14052.9
Irrigated wheat,2018,New valley,Beni Suef 1,Tota,2506.14,5.607388254447079,14052.9
Irrigated wheat,2018,New valley,Shandaweel,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Shandaweel,New Land,57.12,5.060399159663866,289.05
Irrigated wheat,2018,New valley,Shandaweel,Tota,57.12,5.060399159663866,289.05
Irrigated wheat,2018,New valley,Gemmeza 12,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Gemmeza 12,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Gemmeza 12,Tota,NA,NA,NA
Irrigated wheat,2018,New valley,Gemmeza 10,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Gemmeza 10,New Land,296.52,5.985936867664914,1774.95
Irrigated wheat,2018,New valley,Gemmeza 10,Tota,296.52,5.985936867664914,NA
Irrigated wheat,2018,New valley,Gemmeza Area,Tota,NA,NA,1774.95
Irrigated wheat,2018,New valley,Egaseed,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Egaseed,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Egaseed,Tota,NA,NA,NA
Irrigated wheat,2018,New valley,Suhag 4,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Suhag 4,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Suhag 4,Tota,NA,NA,NA
Irrigated wheat,2018,New valley,Beni Suef 6,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Beni Suef 6,New Land,74.75999999999999,5.78852327447833,432.75
Irrigated wheat,2018,New valley,Beni Suef 6,Tota,74.75999999999999,5.78852327447833,432.75
Irrigated wheat,2018,New valley,Others,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Others,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Others,Tota,NA,NA,NA
Irrigated wheat,2018,New valley,Suhag 3,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Suhag 3s,New Land,211.26,NA,NA
Irrigated wheat,2018,New valley,Suhag 3,New Land,NA,5.668134052825902,1197.45
Irrigated wheat,2018,New valley,Suhag 3,Tota,211.26,5.668134052825902,1197.45
Irrigated wheat,2018,New valley,Suhag,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Suhag ,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Suhag,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Suhag,Tota,NA,NA,NA
Irrigated wheat,2018,New valley,Egaseed21,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Egaseed21 ,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Egaseed21,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Egaseed21,Tota,NA,NA,NA
Irrigated wheat,2018,New valley,Egaseed22,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Egaseed22 ,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Egaseed22,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Egaseed22,Tota,NA,NA,NA
Irrigated wheat,2018,New valley,Giza 12,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Giza 12,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Giza 12,Tota,NA,NA,NA
Irrigated wheat,2018,New valley,Gemmeza 15,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Gemmeza 15,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Gemmeza 15,Tota,NA,NA,NA
Irrigated wheat,2018,New valley,Giza 7,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Giza 7,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Giza 7,Tota,NA,NA,NA
Irrigated wheat,2018,New valley,Suhag 5,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Suhag 5 ,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Suhag 5,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Suhag 5,Tota,NA,NA,NA
Irrigated wheat,2018,New valley,Beni Suef,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Beni Suef,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Beni Suef,Tota,NA,NA,NA
Irrigated wheat,2018,New valley,Beni Suef 2,Old Land,NA,NA,NA
Irrigated wheat,2018,New valley,Beni Suef 2,New Land,NA,NA,NA
Irrigated wheat,2018,New valley,Beni Suef 2,Tota,NA,NA,NA
Irrigated wheat,2018,North Sinai,Seds 12,Old Land,NA,NA,NA
Irrigated wheat,2018,North Sinai,Seds 12,New Land,NA,NA,NA
Irrigated wheat,2018,North Sinai,Seds 12,Tota,NA,NA,NA
Irrigated wheat,2018,North Sinai,Masr 1,Old Land,NA,NA,NA
Irrigated wheat,2018,North Sinai,Masr 1,New Land,NA,NA,NA
Irrigated wheat,2018,North Sinai,Masr 1,Tota,NA,NA,NA
Irrigated wheat,2018,North Sinai,Giza 168,Old Land,NA,NA,NA
Irrigated wheat,2018,North Sinai,Giza 168,New Land,NA,NA,NA
Irrigated wheat,2018,North Sinai,Giza 168,Tota,NA,NA,NA
Irrigated wheat,2018,North Sinai,Gemmeza 11,Old Land,NA,NA,NA
Irrigated wheat,2018,North Sinai,Gemmeza 11,New Land,NA,NA,NA
Irrigated wheat,2018,North Sinai,Gemmeza 11,Tota,NA,NA,NA
Irrigated wheat,2018,North Sinai,Beni Suef 5,Old Land,NA,NA,NA
Irrigated wheat,2018,North Sinai,Beni Suef 5,New Land,NA,NA,NA
Irrigated wheat,2018,North Sinai,Beni Suef 5,Tota,NA,NA,NA
Irrigated wheat,2018,North Sinai,Sakha 95,Old Land,NA,NA,NA
Irrigated wheat,2018,North Sinai,Sakha 95,New Land,NA,NA,NA
Irrigated wheat,2018,North Sinai,Sakha 95,Tota,NA,NA,NA
